Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
578	1105.100706713781	1925.719964664311	['6330403K07Rik', 'Aldoc', 'Cryab', 'Cxcl14', 'Plp1', 'Snca', 'Synpr']	[1.4553783085346532, 1.0107812269180805, 0.9326806872057355, 0.9303336612975351, 5.023388200779791, 1.986664934053569, 0.6394695856350632]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.6879880696813784, 0.01483131279484706, 0.003017308145527745, 0.0034746004246486487, 0.02053551385652265, 0.27014957489052494]
579	1106.3543613707166	1859.7017133956385	['3110035E14Rik', 'Arpp21', 'Cryab', 'Npy', 'Pcp4', 'Pde1a', 'Plp1', 'Prkca', 'Satb1']	[1.6228060864296476, 0.9775211667100494, 2.956127565431074, 0.976248797967766, 0.8529192112941782, 0.03443030661027019, 2.0785884059855024, 0.9961896941399367, 0.9376255966561161]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.010504863292358033, 0.005082656771788578, 0.005924732364620194, 0.01673218597572107, 0.9615391068362682]
580	1109.2082038533251	3153.5898073337476	['3110035E14Rik', 'Arpp21', 'Bcl11b', 'Cadps2', 'Calb1', 'Cck', 'Cplx2', 'Enc1', 'Fam19a1', 'Neurod6', 'Nov', 'Nrsn1', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Satb1', 'Snca', 'Wfs1']	[1.623847937638673, 1.0468240362887418, 0.8827724895716312, 0.9941634881162148, 0.0019365457618299154, 0.9835343320198346, 1.080309614250305, 0.5057537874449922, 0.04396835721258857, 6.446877569463098, 0.9342977874522395, 0.0010481533329434346, 0.0011489387936933018, 2.268494430000928, 0.9789496552727789, 0.9720447227423022, 1.9870112132044406, 0.06286853617960914, 0.06170912473119477, 1.0055845425288286]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.01784090979642688, 0.5944682075381614, 0.3868319882408962]
581	1105.1130952380952	3014.6345238095237	['3110035E14Rik', 'Aldoc', 'Cck', 'Cplx2', 'Enc1', 'Enpp2', 'Fam19a1', 'Gda', 'Htr3a', 'Id2', 'Lamp5', 'Neurod6', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Satb1', 'Sulf2']	[2.4005450887637942, 0.025252989328332056, 0.9834791527448634, 0.0038803529750806908, 0.9966814029972869, 0.0032391043099225195, 0.03626751088315602, 0.8418358531559625, 0.9702797227115795, 0.9731356870119513, 0.9676960889579985, 6.990666551206672, 0.0035763971037398525, 0.8724209811352547, 0.0020860429964012564, 0.7025246505113893, 0.5460605024504237, 0.017965305010576096]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.058072637153841804, 0.8568935572513992, 0.0719624792302732, 0.011978029718425053, 0.0010931813506740169]
582	1109.7074468085107	3118.183510638298	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Enpp2', 'Fam19a1', 'Gda', 'Grin3a', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Penk', 'Plcxd2', 'Prkca', 'Snca', 'Wfs1']	[5.038087852970873, 0.8850203968424134, 0.9971762347336239, 0.0010697417384398149, 0.9926486137510684, 0.919357448692873, 0.9987519672272993, 0.5605019205120497, 1.9932503796886465, 0.004372989383752626, 0.9973337002970701, 0.9754511168603474, 0.021288482317420997, 8.495180233061795, 0.004726512093465185, 0.07304205510818865, 1.1316043497495718, 0.001688001305196734, 0.01648956556381722, 1.9431172695126764, 1.9339208939516035, 0.008286702241777105]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.4266194431143295, 0.5566396934849638, 0.006689704114893525, 0.009983848986294425]
583	1108.598944591029	3293.6147757255935	['3110035E14Rik', '6330403K07Rik', 'Cck', 'Cplx2', 'Crhbp', 'Crym', 'Enc1', 'Fam19a1', 'Gad1', 'Kctd12', 'Neurod6', 'Npy', 'Nrsn1', 'Pcp4', 'Pde1a', 'Penk', 'Prkca', 'Pvalb', 'Rgs12', 'Rgs4', 'Satb1', 'Scg2', 'Snca', 'Sncg', 'Tac2', 'Thsd7a', 'Vip', 'Wfs1']	[0.689264548570629, 1.0027886977309757, 0.016034296940600396, 2.49840983643636, 0.8152483428701803, 0.03581569845231137, 1.0024792745130497, 0.0013492248428970714, 0.9983514860378604, 0.9710611985928939, 0.0845057397732161, 0.9764632569192672, 0.01860594600040394, 0.9965909322994496, 1.0183410340682144, 5.721440713398824, 1.002202623982937, 0.9756231012907847, 0.9923652014765699, 1.949285712580109, 0.2702800772009298, 0.9204065351914867, 0.9677273968840687, 0.8247398889646173, 3.8318424656740753, 0.9671902084846894, 0.9970779102518569, 0.016233090387087177]	['Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Vip.Crh.Pcp4']	[0.0010160067497827208, 0.010210658207688905, 0.9448453903361008, 0.0014920297653308935, 0.042191354043229955]
584	1110.8330871491876	3191.3301329394385	['3110035E14Rik', 'Cck', 'Col25a1', 'Cplx2', 'Crym', 'Enc1', 'Fos', 'Htr3a', 'Neurod6', 'Npy', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Snca', 'Wfs1']	[2.944768898796648, 1.0003252130487688, 0.001254934912321984, 4.617828031739765, 0.9944907992707949, 2.109277789211038, 0.9033744450623514, 0.09297656133058217, 5.06345235963528, 0.017893185708084413, 0.009423524541559612, 0.9685393387502281, 0.5999263211470993, 0.025475722202118977, 0.8274967775223178, 1.8286542571547026, 0.00852313855195017, 1.0044615212374337]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.05216472049169036, 0.7747280764702774, 0.1462122918536412, 0.022355498128510363, 0.0045394128993503854]
585	1107.1444141689374	3259.136239782016	['3110035E14Rik', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cort', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Kctd12', 'Neurod6', 'Npy', 'Pde1a', 'Penk', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Snca', 'Tac2', 'Wfs1', 'Yjefn3']	[0.7919420868732464, 0.006370094591258833, 0.930056394024131, 1.0626503241598628, 0.9487610182162177, 0.7875580545373382, 0.8883808234423832, 1.8819461183368178, 0.9065765382347274, 0.18670923872865236, 0.7216964481208139, 5.416776964373321, 0.004742983366259102, 0.023000998539143353, 0.02318066704310929, 0.08147814717595248, 0.8917923078236737, 0.0052509366709583265, 2.7044907855190794, 0.6842027864021669, 0.037481257117274146, 3.934277634857166, 0.0023545640059412583]	['PC.CA1.2', 'PC.CA1.3']	[0.1309487670790847, 0.8680796848933956]
586	1102.96875	2099.5482954545455	['Aldoc', 'Gad1', 'Id2', 'Nrsn1']	[0.9979736533922703, 0.0041228698682063206, 1.1285252975168691, 0.942766914533947]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Th', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.23673467299729295, 0.12110809034612208, 0.1690417187939923, 0.09721341036172468, 0.12657072908337771, 0.003471221849293133, 0.0013070299203245166, 0.0021331941819279737, 0.0015249970968744416, 0.004189623040006947, 0.001846620605735493, 0.009913790339956716, 0.015001286781398983, 0.006195394834937607, 0.0036023863217065294, 0.001338761827442954, 0.001533915429860403, 0.0036504978209412316, 0.003358391932855624, 0.18760172788727428]
587	1136.8224108658744	1890.8006791171476	['6330403K07Rik', 'Aldoc', 'Cryab', 'Cxcl14', 'Gad1', 'Id2', 'Npy', 'Plp1', 'Prkca', 'Sst']	[0.465933392101873, 0.7852422085650399, 1.9947087710624039, 0.8325254566742627, 2.9527197126834777, 1.979269965626111, 0.9065381870031325, 9.509590487379857, 0.9704742826063495, 0.950323574248981]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.060735026576841586, 0.18370562033272128, 0.10283245843295012, 0.308161170695826, 0.34436126470579176]
588	1119.256600660066	4088.4678217821784	['Aldoc', 'Col25a1', 'Cplx2', 'Htr3a', 'Neurod6', 'Pcp4', 'Prkca', 'Sema3c', 'Snca', 'Trp53i11']	[0.8700677667333718, 0.002973668481462592, 0.009325204583547067, 0.0015299179146609247, 0.0012218232872460136, 0.026631086139724074, 0.006205586388694547, 0.950886494319164, 0.0021192417095790023, 0.8441630585864943]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.006809828294205696, 0.006993427458123109, 0.0010595543576053855, 0.002557290401076138, 0.012308778831574656, 0.019729061653301468, 0.00677211379090847, 0.060462906998268486, 0.00584838898300768, 0.007151558606909928, 0.042953873275403676, 0.8263234191722093]
589	1122.624867162593	3488.7816153028693	['3110035E14Rik', 'Aldoc', 'Cck', 'Cplx2', 'Cpne5', 'Cxcl14', 'Enc1', 'Gad1', 'Id2', 'Neurod6', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Penk', 'Prkca', 'Pvalb', 'Rasgrf2', 'Rgs12', 'Scg2', 'Serpini1', 'Slc17a8', 'Slc6a1', 'Snca']	[0.9879116126387122, 0.22471582137568763, 0.002139347239353286, 1.3729778394516914, 0.08577239558147574, 0.921983717431334, 0.9640720516060844, 5.995784961295272, 1.9805538032332768, 6.98302060612849, 0.9287979241384816, 0.9969702397737408, 0.006674782304094155, 0.04566992421014937, 0.008746298950136308, 0.9819431926091182, 8.988606714130073, 0.8720055617089447, 0.9867111092995942, 2.983371133879933, 0.9820682295465494, 0.7334741326534764, 0.9769663980015458, 0.011876266515268954]	['Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Pvalb', 'Pvalb.Tac1.Akr1c18', 'Pvalb.Tac1.Syt2']	[0.05729456228170476, 0.8888264127199818, 0.006643958642799857, 0.04648102896138608]
590	1141.746678476528	3224.012843224092	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Aldoc', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Enc1', 'Gad1', 'Id2', 'Lamp5', 'Neurod6', 'Npy', 'Nrn1', 'Nrsn1', 'Pde1a', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Serpini1', 'Wfs1']	[4.960169238643064, 0.9930765468815536, 0.008006009284393401, 0.9117361740548181, 3.9759461149980537, 0.9899380666807202, 1.0048885192991723, 4.9754310858229625, 1.9040234685556328, 0.8670952776988406, 0.0042994824538538645, 1.960725354680453, 7.055828197860776, 0.7327815949369838, 0.0014745824648615953, 0.9482907736726548, 1.0350517969385231, 1.9812021404020166, 0.039338673080426406, 0.0010053166926416498, 1.9252658418236577, 0.8544102345167672, 0.0010779769678314396]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.016102902523278978, 0.5426762612992685, 0.24599271344208737, 0.19522715660507312]
591	1125.4217347956132	1834.1335992023928	['Cryab', 'Cxcl14', 'Npy', 'Pde1a', 'Plp1', 'Satb1']	[3.034052910974412, 0.9567042913254986, 1.9811383780196419, 0.9202646707721329, 5.972223459883218, 0.005274421769851169]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.07503458552974648, 0.0533220740711783, 0.1526082590830837, 0.5240327475315361, 0.1947191261353992]
592	1125.6423043852108	4553.906276870163	['Aldoc', 'Cck', 'Cplx2', 'Cryab', 'Enc1', 'Enpp2', 'Neurod6', 'Npy2r', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca']	[0.07253915164409873, 0.0016375936092746677, 5.441324346473664, 1.945535140536418, 0.9336943189092773, 1.5985117911592739, 0.6357012954117015, 0.07667034404755801, 0.0027434247946075485, 0.2845898476588812, 10.981725163094211, 2.983504926489479]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.005210524243854904, 0.3402515836747536, 0.41543869386419513, 0.18793950301340567, 0.05115796608080996]
593	1133.153735632184	3392.7140804597702	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Arpp21', 'Bcl11b', 'Cck', 'Cnr1', 'Cplx2', 'Cpne5', 'Enc1', 'Enpp2', 'Fos', 'Gabrd', 'Gad1', 'Htr3a', 'Kit', 'Neurod6', 'Nov', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Penk', 'Pnoc', 'Prkca', 'Reln', 'Rgs4', 'Satb1', 'Scg2', 'Sncg', 'Tac2', 'Trp53i11']	[0.001960957706894236, 0.9788566588280178, 0.0024973929107302, 0.7445400887739314, 0.005002959335573794, 0.003238519193021276, 1.9965682900056398, 0.9154055898717076, 0.002274051426028835, 0.9236679791258957, 0.9778687269471142, 0.23454270186876772, 0.4955501873604709, 2.0320594403678527, 0.9975301321068855, 0.5741025004218003, 2.6095589360219518, 0.1518321274283708, 0.19630176871724417, 0.0319870184251767, 0.8179494319765093, 0.001917730649415479, 3.000752686226955, 0.981090510916064, 3.9239558056995887, 0.9820477662997281, 0.035312742073551256, 0.15162679291946626, 2.9481692218162987, 0.9366449807709177, 1.9885041444370097, 0.0272797771966947]	['Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4']	[0.06350216476610712, 0.0026550777602197674, 0.002066634011589117, 0.8793138045610763, 0.047437567588980364, 0.0021557946755854413, 0.0026503059868749324]
594	1127.885593220339	3038.9449152542375	['3110035E14Rik', 'Calb1', 'Cplx2', 'Crym', 'Enc1', 'Enpp2', 'Fam19a1', 'Gda', 'Id2', 'Kit', 'Neurod6', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Satb1', 'Snca', 'Sulf2']	[0.01250567865165544, 0.0011688648759719976, 2.0138848147564152, 2.5712843293199303, 1.0142311088310174, 0.9815406151637467, 3.704497987893876, 0.07948010934818052, 0.014098203481376905, 0.9562248578108359, 0.030388907856979674, 0.1112109788715921, 2.149546420647478, 1.4820954343200226, 0.14069152042580763, 0.9457481026529214, 0.981300503219799, 0.920603720823183]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.015611853443301765, 0.7886728007487044, 0.09655145163983045, 0.025079422349645962, 0.07408446367427468]
595	1120.8860294117646	4578.794117647059	['Cplx2', 'Cryab', 'Enpp2', 'Fam19a1', 'Neurod6', 'Pde1a', 'Plp1']	[0.8365707881307592, 0.03519132457016848, 0.3828900533930815, 0.053299421436928056, 0.028900789638105377, 0.8326089050232623, 0.01039771443716408]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'PC.CA1.1', 'Vsmc', 'Zero']	[0.005957708091178805, 0.002407855125480576, 0.0018612150581509578, 0.0015243874461961906, 0.005589153626423966, 0.001481995002927137, 0.0010815071752701224, 0.0012290828935567263, 0.008296894347771337, 0.014840126667491798, 0.008861639382954466, 0.008577453804699185, 0.010606655750005268, 0.0012881783036706696, 0.001690701384832614, 0.006082894944443896, 0.012587072049206106, 0.902941526027946]
596	1135.5629993853718	3261.454824830977	['3110035E14Rik', 'Aldoc', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cort', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Fam19a1', 'Kctd12', 'Lamp5', 'Neurod6', 'Nrsn1', 'Pde1a', 'Prkca', 'Reln', 'Rgs4', 'Satb1', 'Scg2', 'Snca', 'Wfs1', 'Yjefn3']	[1.844155224659576, 0.00928828289729108, 0.9938401464508413, 0.05175884262643423, 0.928052719176991, 2.1470670318328198, 0.004406245854984347, 3.4964597885177984, 0.47126674378264066, 0.020622749203695705, 0.9824260811473153, 0.9976125083226695, 0.9882899982727027, 0.0011964353815084891, 7.759532847984061, 0.06178608571277366, 1.7706608871896883, 0.9686675058815977, 0.9840351373921647, 0.9970914555014851, 1.9655065744205449, 8.196993421144313, 0.006976837625946913, 0.0013189806398995517, 0.91692313274995]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.004384938528647729, 0.29788061135546984, 0.002406843862883411, 0.695327099547411]
597	1120.8697674418604	2998.748837209302	['3110035E14Rik', 'Aldoc', 'Cadps2', 'Enc1', 'Fam19a1', 'Htr3a', 'Lamp5', 'Neurod6', 'Reln', 'Rgs4', 'Satb1']	[0.47837707367002524, 0.2698319234874347, 0.013218358671090495, 0.04212039381987531, 0.1167329486676587, 0.02049665206223594, 0.0027752257456968945, 0.01324498321019256, 0.068124485632629, 0.002506137082432077, 0.002495893203049635]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'Vsmc', 'Zero']	[0.0054576162516422186, 0.004687244844489734, 0.001901437792540852, 0.0023790139749560123, 0.007185984515157712, 0.00429309581075587, 0.009869450585927877, 0.005698015664723924, 0.008047342828856803, 0.00961475950352215, 0.0023938490737613004, 0.007991368390502823, 0.9266779181251664]
598	1130.5993623804463	2236.953241232731	['Aldoc', 'Cryab']	[0.13236399205703944, 0.8310398510904412]	['Astro.1', 'Astro.2', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.0029068990711414657, 0.002391291242182041, 0.0011684446394102702, 0.005719628889014597, 0.007072609691029381, 0.007678741143617046, 0.011393134206927955, 0.00764584168764308, 0.008319391728279658, 0.002485830337296401, 0.002976236690254773, 0.017760783463546585, 0.9209989296217781]
599	1130.0590163934426	2120.6409836065573	['Plp1']	[3.9987898239345387]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.07829522206694996, 0.09680699199866903, 0.009944928069496069, 0.05416694046981562, 0.41531477414763796, 0.3453411550946882]
600	1132.3217821782177	3179.2475247524753	['3110035E14Rik', 'Arpp21', 'Bcl11b', 'Calb1', 'Cck', 'Col25a1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Neurod6', 'Nrsn1', 'Pde1a', 'Plp1', 'Prkca', 'Snca', 'Wfs1']	[1.1349515505571026, 0.9335617763676092, 0.05773555240952955, 0.0037516928233885583, 0.12987197921876584, 0.9857928461177949, 0.8261916058097668, 0.0022843447767938526, 1.9210827488140751, 0.940146054582031, 4.302740275507967, 0.9642853045210724, 0.0057532639614293725, 0.001471651346811259, 0.8402005241454623, 0.9892733559117735, 0.9803266752911952]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.001803178299598916, 0.2048540523777049, 0.7653750097258483, 0.013606722818893706, 0.014361035919250508]
601	1139.7103548153511	4437.738595220854	['Aldoc', 'Cplx2', 'Cxcl14', 'Enc1', 'Id2', 'Pde1a', 'Plp1', 'Prkca', 'Pvalb', 'Pvrl3', 'Slc6a1', 'Snca', 'Sulf2']	[1.0613668243821903, 3.322596803144815, 0.997278753866496, 0.9138454104258468, 1.9949072012666917, 0.0179510365903668, 0.5337399006592762, 0.9969428007651505, 0.0018344390887684266, 0.48902798152901583, 0.5063184896635907, 1.8614071940043768, 0.009458012226436387]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Cacna2d1.Ndnf.Cxcl14', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Eryth.2', 'PC.CA1.1', 'PC.CA1.2', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4']	[0.04562927975339948, 0.006801610453124847, 0.0812802210098961, 0.05851719056289074, 0.008408279005310347, 0.003344242636946498, 0.0669501492531169, 0.1409814545603267, 0.22882654666414606, 0.12256208285602573, 0.022393487091678856, 0.04027751208388897, 0.007565945534642984, 0.014316447669873672, 0.0029331308354758456, 0.001316696408769132, 0.14486142668097865, 0.0017647406428387318]
602	1147.4643891140706	3123.359583092067	['3110035E14Rik', '6330403K07Rik', 'Cadps2', 'Calb1', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Enpp2', 'Fam19a1', 'Kctd12', 'Neurod6', 'Pde1a', 'Penk', 'Plcxd2', 'Prkca', 'Snca', 'Wfs1']	[1.8954062546260053, 0.06558151620578548, 1.0013384551975841, 0.2136217101922536, 1.2552729892566907, 0.05896829055132744, 0.0029026049692686493, 0.0014100723664425556, 0.9616229177449965, 0.9751046732526414, 0.9046707607783769, 4.785488988208237, 4.034368618201401, 0.8593847622186012, 0.5646477454772171, 0.0077292927132027915, 2.9092449856972173, 1.9738347668484484]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.00383989558924987, 0.8108504499074418, 0.1845685483405518]
603	1147.0813253012047	2961.516064257028	['3110035E14Rik', 'Aldoc', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Cryab', 'Crym', 'Cxcl14', 'Enc1', 'Fam19a1', 'Htr3a', 'Id2', 'Kctd12', 'Neurod6', 'Npy', 'Nrsn1', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Rorb']	[2.091180633115045, 0.971830232947574, 1.0450334850527905, 0.1441706640709126, 0.05396080354937663, 1.1513583594915087, 0.9833494372530256, 0.1173989188412962, 0.0042161638087110246, 2.026972893295094, 0.984325568906775, 0.01499267885285933, 1.9938839886338753, 0.6617035241619829, 3.682944377692817, 0.929597813822041, 0.7883591316944693, 4.305621670867881, 1.9972712633428995, 1.5410579872551626, 0.012199712212753865, 0.9514581463616254]	['PC.Other1', 'PC.Other2']	[0.9848672922697763, 0.014643180758583996]
604	1140.825980392157	3071.863970588235	['3110035E14Rik', '6330403K07Rik', 'Calb1', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Kctd12', 'Kit', 'Lamp5', 'Neurod6', 'Nrn1', 'Ntng1', 'Pde1a', 'Plcxd2', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Wfs1']	[2.8227657567017115, 0.9900450539448449, 0.9525666379655202, 1.846577806038094, 0.9812579366766386, 0.0865386432725226, 1.0682865734712614, 0.0034390791891248315, 0.23416097707666791, 0.0045604459833357555, 6.840428001132541, 0.05537877290628563, 0.8224387239118464, 1.0750056714657332, 0.8858767543379913, 0.0031211122330335596, 0.6083637094034915, 0.007396115887814888, 0.07665698161137283, 0.17078039178415388]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.005315784884024142, 0.8847564580861175, 0.08034516148392094, 0.013257410672115935, 0.016325184827688282]
605	1138.9479553903345	3988.425650557621	['3110035E14Rik', 'Arpp21', 'Cck', 'Cplx2', 'Cryab', 'Enc1', 'Nrn1', 'Pcp4', 'Pde1a', 'Prkca']	[0.13625643798771694, 0.0059977670650191795, 0.8297946113252077, 2.5634073582167027, 0.0742196639104654, 0.9552145886492546, 0.7634379435478287, 0.9973718310773897, 0.48768331191022735, 0.9727479069128382]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1']	[0.9394628884149726, 0.04060421857759647, 0.0015439551942472913, 0.013285699574883925]
606	1138.3758865248226	2988.177304964539	['3110035E14Rik', 'Cadps2', 'Cck', 'Cplx2', 'Enc1', 'Htr3a', 'Kctd12', 'Neurod6', 'Nrsn1', 'Pcp4', 'Prkca', 'Reln', 'Rorb', 'Wfs1']	[2.3287752511696835, 0.31073708783052817, 0.8640891541786232, 2.0495900947674683, 1.9260723553470216, 0.9589481588552904, 0.0014715744482533045, 2.9978935093009236, 0.001700966330665589, 0.0031147922800348637, 0.0014745029698891206, 0.9029609109228312, 0.0022024992499645865, 0.006663998016087526]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.0885269459138926, 0.5464075536467994, 0.3223010533646727, 0.027960951627540295, 0.014784783749351995]
607	1137.9055374592833	2494.2052117263843	['Cadps2', 'Cplx2']	[0.0035464942270163084, 0.7092913919878447]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0015384347316913705, 0.0018730122828849696, 0.0023035005559423724, 0.012355241258763769, 0.0017516883687150881, 0.005354272257293934, 0.008315600226765623, 0.005954477126414525, 0.9585070044114118]
608	1151.8999290276793	2920.0354861603973	['3110035E14Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Neurod6', 'Npy', 'Nrn1', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Wfs1']	[0.4473664007919178, 0.00105154073978288, 2.9717099663092155, 0.9964807995677057, 0.7200619164021229, 0.2529011387528168, 2.6463669879083778, 0.0818424686849456, 4.955309882826325, 0.003970835093953182, 0.0013444653742645616, 0.0010407711499334188, 1.8833927449379908, 1.996968360720835, 0.9966250927515237, 0.030836729261209807, 0.9770629360134883, 1.8827017939897068]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.018085103556460622, 0.7905675757718768, 0.19035874362234803]
609	1144.358585858586	2425.855218855219	['3110035E14Rik', 'Aldoc', 'Cplx2', 'Cxcl14', 'Nrn1', 'Rasgrf2', 'Rgs12']	[1.948654929854977, 0.9879188359688139, 0.5620308080746195, 0.4173041902692666, 0.0837866016969811, 0.2694157465727015, 0.388916410655408]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.13008026475069073, 0.09153829262862541, 0.02894256323651118, 0.057275430665161574, 0.12829424125691638, 0.0010024433041615106, 0.001590217848684767, 0.0010284763954655218, 0.0028599689252050264, 0.0059823263296166305, 0.012901378092647834, 0.003575471511816908, 0.005304746227450582, 0.015771424137468314, 0.002848093608138778, 0.0014048671522383827, 0.008971511583731835, 0.4979992888854999]
