Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
1742	3238.579646017699	942.1106194690266	['3110035E14Rik', 'Cck', 'Cplx2', 'Cpne5', 'Crym', 'Enc1', 'Fam19a1', 'Kit', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Wfs1', 'Zcchc12']	[0.18339022191144966, 0.578242535191342, 0.006753073728384792, 0.08257969900112323, 0.9908630707533099, 0.8236294454793381, 1.0880542183069806, 0.9901739946912299, 6.380001474114414, 0.027936850305556662, 0.9939133944206242, 3.9512791903936773, 1.799643371321224, 1.8245441102830675, 0.006890226429568615, 0.19769813122930202, 2.8229522347870777, 0.002415329361670658]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.014431547512082464, 0.9821528806231573, 0.003369676384400931]
1743	3252.578231292517	985.5068027210884	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Cck', 'Cnr1', 'Enc1', 'Fam19a1', 'Kctd12', 'Neurod6', 'Nrsn1', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Scg2', 'Serpini1', 'Slc6a1', 'Snca', 'Sst', 'Wfs1', 'Zcchc12']	[6.675060512787419, 0.004003001337211969, 0.9534493949338407, 0.967042137896603, 1.3301406329009033, 0.9594842125504061, 1.0347236657631815, 0.9689021816046347, 0.9893373220066839, 7.538404992815242, 0.5637889560729406, 1.0197727805182044, 1.0935175585159478, 0.9820719503550714, 0.9773473856912218, 0.025570660856316544, 1.2895428000530278, 0.9672398366467446, 0.055300087889084075, 0.8942657364652946, 1.0369571642263111, 0.9638311776804764]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.04870108340361673, 0.9469075195561365, 0.004227823005959855]
1744	3249.9544364508392	399.4924060751399	['Cryab', 'Enpp2', 'Id2', 'Lamp5', 'Pcp4', 'Plp1', 'Rgs4', 'Satb1', 'Sncg']	[0.0360307916903603, 0.9916728517023125, 0.9934394989375731, 0.9908835325968203, 0.9923423951387352, 4.9980538243273305, 3.991972650211067, 0.9941673665230263, 0.0026122326245600937]	['Endo', 'Eryth.2', 'Oligo.4', 'Oligo.5', 'Vsmc']	[0.024467892067418853, 0.9657359384734902, 0.0018141500997611588, 0.004050954438216869, 0.002295161222545831]
1745	3251.9457236842104	2612.3536184210525	['Aldoc', 'Calb2', 'Cplx2', 'Cryab', 'Ndnf', 'Nrn1', 'Reln']	[0.05115376545601275, 0.9850638190620296, 0.02279799764578493, 0.03543454535340528, 2.6391521820601076, 0.9941184693953019, 1.981595050229079]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010251938044234642, 0.008591778649065036, 0.004970307575197074, 0.006322699691911775, 0.00803463112694552, 0.008093377048449016, 0.9585381203073642]
1746	3260.6988341968913	2707.1742227979275	['3110035E14Rik', '6330403K07Rik', 'Bcl11b', 'Cplx2', 'Id2', 'Ndnf', 'Reln', 'Satb1', 'Sulf2']	[1.9597992871662742, 0.9699573310803965, 0.9892199318807532, 0.20507830619400252, 0.992867822215077, 0.9964803770902327, 4.984983915436011, 0.9898386247403355, 0.6471428346418967]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cryab', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Ntng1.Rgs10', 'PC.CA1.1', 'Pvalb.Tac1.Nr4a2', 'Sst.Npy.Mgat4c', 'Sst.Pnoc.Calb1.Igfbp5', 'Sst.Pnoc.Calb1.Pvalb', 'Sst.Pnoc.Pvalb', 'Vsmc', 'Zero']	[0.002953340648339328, 0.0022579233407307763, 0.019514114466158052, 0.0010861910243348996, 0.003136482062332726, 0.06422482117645338, 0.09605033056692669, 0.008113165687142043, 0.20965297411336503, 0.01123657104127048, 0.0027045454948204377, 0.010427658600983158, 0.007209572057955433, 0.006437579569370044, 0.0013492834573507941, 0.0010006824506411565, 0.003178189029654714, 0.003486465296583832, 0.01596519731834225, 0.0029524434615651046, 0.007097070027737078, 0.5151077345033187]
1747	3253.364185110664	919.102615694165	['3110035E14Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cort', 'Cplx2', 'Cpne5', 'Enc1', 'Kit', 'Neurod6', 'Nov', 'Npy', 'Nr4a2', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Slc6a1', 'Wfs1']	[1.3528114072294666, 0.041237125554094374, 0.257745033588788, 1.8344778916116231, 0.059351927357207686, 0.013280825513803876, 0.8643155018038935, 0.9750884454105831, 0.008169654729036215, 6.45699691355359, 0.0593482584435851, 0.011341497419206075, 0.8773498484495511, 0.9772009697840283, 1.7060870789407905, 0.005951865659096274, 1.1574816553362535, 0.5111871208018137, 0.004007416911418684, 0.021246794982765008, 0.1070515952982117, 0.9012834696469151, 2.4852106231047544]	['PC.CA1.2', 'PC.CA1.3']	[0.09986596325829465, 0.8995295040195663]
1748	3256.681592039801	932.1641791044776	['3110035E14Rik', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cort', 'Cplx2', 'Cpne5', 'Enc1', 'Fam19a1', 'Kit', 'Neurod6', 'Nov', 'Nr4a2', 'Nrn1', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Wfs1']	[2.863247146253995, 0.005389279795235734, 0.0865684818149921, 0.2646439861165553, 1.0647681477641595, 0.48514101104174534, 0.4337681951137089, 0.8820738776355098, 0.9484692839431422, 0.0025223124772773254, 0.9937341859218902, 1.816502707303389, 0.9089829079684012, 0.02173079947073972, 0.024113763648946965, 0.9909233888228562, 0.5878552597316558, 0.03888334358221415, 0.9820555747212896, 0.9710618482046441, 0.6768449079290384, 1.0030439081746276]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.011667420748794165, 0.16701796520938167, 0.429281322490987, 0.05526526991823876, 0.3363852676442088]
1749	3264.149456521739	1018.7622282608696	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Calb1', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Fam19a1', 'Fos', 'Kcnk2', 'Kit', 'Neurod6', 'Nos1', 'Nov', 'Nrn1', 'Pde1a', 'Prkca', 'Rgs4', 'Slc6a1', 'Snca', 'Wfs1']	[2.64131073855739, 0.0016941378128443436, 1.0305440046324348, 0.005333394462107116, 0.003021349684704414, 0.018839122305407345, 1.7099158833595245, 1.5627399109528195, 1.7407091271796504, 2.5250799667998933, 2.9816678720556555, 0.18782865816477895, 0.002189363374305833, 0.037869698993586595, 7.920634096347229, 0.6579215349052076, 0.02970178016523882, 0.5779344480954279, 1.0251634082252494, 0.058626850181679985, 0.04357083334352216, 0.0057354340390598085, 0.7069308544786478, 3.0194587246383047]	['PC.CA1.2', 'PC.CA1.3']	[0.014931687801505125, 0.9848449340156732]
1750	3272.695865451997	959.7147862648914	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Cck', 'Cort', 'Cplx2', 'Cpne5', 'Enc1', 'Neurod6', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Scg2', 'Snca', 'Thsd7a', 'Wfs1']	[4.2125440725183685, 0.017190574614734097, 1.0206795212663318, 0.02445957850250224, 0.8841507010834294, 0.030071918235495605, 2.7565058566348184, 0.048263014196190064, 2.006333306357462, 11.09440045057237, 4.154089811506105, 2.5605230170048414, 0.0036400128776192635, 1.1346215649628373, 0.996924931468993, 0.006036987061703926, 0.0011871450562089786, 2.9629236672733557]	['PC.CA1.2', 'PC.CA1.3']	[0.002968469058807931, 0.9969411609687818]
1751	3279.579576317219	858.1287343834872	['3110035E14Rik', 'Cck', 'Col25a1', 'Cplx2', 'Crym', 'Enc1', 'Enpp2', 'Fos', 'Htr3a', 'Id2', 'Neurod6', 'Nrsn1', 'Pde1a', 'Prkca', 'Rgs4', 'Snca', 'Wfs1']	[1.6572770592937613, 0.995026639276155, 0.9657512814620307, 0.002183974775552349, 0.06982975343162703, 1.2209707710482194, 0.0018126507871055802, 0.9929833193515015, 2.8755944164772167, 1.023929248078239, 4.176051422946672, 0.9892250135579783, 0.9592078112258247, 0.8252674433077872, 0.9791624440994744, 2.961194476244727, 2.0708662864324157]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1']	[0.0039208553791896875, 0.5148403935901943, 0.47817305772799096, 0.0021536006752691504]
1752	3273.2261724659606	895.4084720121028	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cplx2', 'Cpne5', 'Enc1', 'Fam19a1', 'Gad1', 'Htr3a', 'Id2', 'Neurod6', 'Nos1', 'Npy', 'Nrn1', 'Nrsn1', 'Pde1a', 'Prkca', 'Rgs4', 'Slc6a1', 'Snca', 'Wfs1']	[2.819722261612483, 0.9987455646185975, 1.9437154648443384, 0.1112659561217259, 0.2289008530238452, 1.0705244752421048, 1.0247703599644165, 0.06849230561531827, 2.329080087950611, 0.0014062847639426132, 0.989232850632807, 0.005699980529397065, 0.9895827792242637, 9.62572993048047, 0.016521961366389795, 2.899646949388607, 0.0010701088211569742, 0.012424831642355635, 1.000714715706627, 1.9945469842643422, 0.8968224540294332, 0.0521009444362598, 0.02996770952011289, 1.2515919847984869]	['PC.CA1.2', 'PC.CA1.3']	[0.0319247260540665, 0.9667487451021809]
1753	3279.0403935784566	2466.2698083894356	['Arpp21', 'Cadps2', 'Cnr1', 'Cox6a2', 'Cplx2', 'Cryab', 'Cxcl14', 'Gad1', 'Htr3a', 'Nrsn1', 'Plcxd2', 'Plp1', 'Reln', 'Slc6a1', 'Trp53i11']	[0.06715243641574029, 0.9942567723091663, 2.987393542985691, 0.9950102328441192, 0.9656980289767804, 0.9135700703497248, 1.9974207557460035, 3.078325799339793, 0.9975752025297061, 0.9879482149974678, 0.9673567917259045, 2.9868322654033777, 0.9976356824442677, 1.993903254021257, 0.9881615920287251]	['Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Cck.Lypd1', 'Ntng1.Rgs10', 'Ntng1.Synpr', 'Vip.Crh.C1ql1']	[0.07512401137820912, 0.0017277271034513945, 0.010163099335183093, 0.0839060290007984, 0.14480206368916015, 0.6063494850846742, 0.008922825093861064, 0.0015729689602420173, 0.00915329058052333, 0.028015247728018916, 0.022055649628869675, 0.0063818062181802155]
1754	3270.6408010012515	2319.2853566958697	['Aldoc', 'Cplx2']	[0.8187995315646711, 0.21826320257795875]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.005933933326598672, 0.0058582056193394235, 0.0018762344310550565, 0.002330093021821818, 0.007720090649947501, 0.0037245431317686505, 0.005617863272619201, 0.007007085495195734, 0.008651184336704011, 0.006601764939016119, 0.942654770076263]
1755	3277.890682318415	1652.8848129126925	['3110035E14Rik', 'Col25a1', 'Cplx2', 'Cryab', 'Enpp2', 'Pcp4', 'Rgs10']	[3.975119824052643, 0.0064845538901799876, 0.025518192181804147, 0.9535413025371741, 0.9871909733987011, 0.9945622156303151, 0.980188626853233]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'PC.CA1.1', 'PC.CA1.2', 'Vsmc', 'Zero']	[0.005980463444239361, 0.0013897575273093413, 0.0016091856047054938, 0.004687377925300396, 0.009877290009145492, 0.004223198868253869, 0.0011246880469361108, 0.015381730662491688, 0.019391717356986412, 0.03382101348328732, 0.04814500599919107, 0.006989471555318764, 0.01525795823069429, 0.8288891852915603]
1756	3277.513675213675	1518.0299145299145	['Cck', 'Cplx2']	[0.9863446839889456, 0.9682390870588028]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vsmc', 'Zero']	[0.0017591055711348778, 0.0015841806471478803, 0.003759751721713421, 0.007004378379943813, 0.006567242397383247, 0.008759028467055839, 0.0018016604709375809, 0.006716019771989137, 0.9583570487663717]
1757	3280.5318777292578	582.307423580786	['3110035E14Rik', 'Aldoc', 'Gad1', 'Kctd12', 'Nrn1', 'Satb1']	[1.1748553022010966, 1.0152123394349417, 0.5276607031675451, 0.1983463039685081, 0.9822463491716582, 0.01333733730922609]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.008050571561536267, 0.008702412320090338, 0.002559569815665758, 0.004684590006853631, 0.009984829649150088, 0.0035604326352095925, 0.004856461810898319, 0.007019668413625065, 0.008670885436919884, 0.007110064043837311, 0.931550534082381]
1758	3283.3322010869565	1045.0665760869565	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Calb1', 'Cck', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Fam19a1', 'Fos', 'Id2', 'Kcnk2', 'Kit', 'Lamp5', 'Neurod6', 'Nos1', 'Nov', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca', 'Rgs4', 'Snca', 'Trp53i11', 'Wfs1']	[1.3777611122797853, 0.9868148199436879, 0.9532201049587128, 0.14455890228715906, 0.9893654735559453, 1.0187636645348732, 4.20870919884031, 0.9944362835305366, 0.042919748403644827, 1.0026578688656693, 0.027553387418157865, 0.9890193867985366, 0.2122841322766216, 0.9955383035460346, 1.8561671138529527, 0.31548088974937477, 13.605050594252024, 0.07155049193227761, 0.004945736828292778, 1.7492906684018392, 1.0170019685626124, 0.014635587512998276, 2.9587199012635215, 1.9200610188947633, 1.0150420250210448, 0.9747179206793284, 2.951453396625508]	['PC.CA1.2', 'PC.CA1.3']	[0.0017056900225728984, 0.9981374131513594]
1759	3278.120879120879	1605.1190476190477	['Col25a1', 'Cplx2', 'Npy']	[0.6121229574462023, 0.09604861472859423, 0.003912526360633945]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0011386106605803586, 0.0010330582858352113, 0.0014767160764387651, 0.004379338752406315, 0.0062225408910746025, 0.007437815305766722, 0.009072123692116319, 0.007026369218945595, 0.9596240917464038]
1760	3293.878729547642	2243.8484119345526	['6330403K07Rik', 'Cplx2', 'Ndnf', 'Nrsn1', 'Pcp4', 'Rgs4', 'Sema3c', 'Slc6a1']	[0.03526857061177395, 0.8492924868204805, 0.9954095818327946, 0.7516315730869968, 0.002729753311344562, 4.984805403732804, 0.9542974881140103, 0.011397333760457682]	['Endo', 'Eryth.2', 'Vsmc', 'Zero']	[0.7807474146587463, 0.0039662983019760735, 0.14540490397699812, 0.0645410186036594]
1761	3281.158154859967	2022.3970345963755	['3110035E14Rik', 'Cck', 'Cnr1', 'Cplx2', 'Id2', 'Nrsn1', 'Ntng1', 'Prkca', 'Reln', 'Serpini1', 'Slc6a1', 'Trp53i11']	[0.014748444109563557, 0.001315197543901337, 0.004170527303847983, 0.08131169211271119, 0.007697558835101938, 1.4478137456271132, 0.5525949339882368, 0.0023098359166957546, 0.865730313386161, 0.0073204082183374606, 0.49238144858082766, 1.4653121694176365]	['Astro.1', 'Astro.2', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.0020177048390457955, 0.001358057670161451, 0.0018162711243912238, 0.004078434321908158, 0.0016640529530196006, 0.0015784486436528065, 0.001311232102205533, 0.005880420974571558, 0.00588226853759972, 0.008459367832065669, 0.00917164674954715, 0.0013295723601307293, 0.0016298375838136021, 0.008567557859643785, 0.9394661894348434]
1762	3282.26369168357	761.553752535497	['3110035E14Rik', 'Aldoc', 'Cadps2', 'Cplx2', 'Gda', 'Id2', 'Pde1a']	[0.019928952311518235, 0.9053901216360658, 0.3898228159546422, 0.01103448727460364, 0.0808539986409427, 0.21579568527565401, 0.26546301511876746]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.010421265378368611, 0.012430036736026264, 0.004892673188127071, 0.005677472197038264, 0.013277079046726993, 0.005426982106714673, 0.00601314300988798, 0.0010932402567164548, 0.009216543042239227, 0.009751324696258433, 0.007599485448230671, 0.9108863476983161]
1763	3290.87084148728	1277.16927592955	['3110035E14Rik', 'Cplx2', 'Nrn1', 'Prkca']	[0.5326644745071183, 0.3133526479838066, 0.9750880382684152, 0.0023547762153481575]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010965633025073831, 0.0035077918812693462, 0.005552268571991117, 0.00649505724122636, 0.008358008480638895, 0.006450951098438621, 0.9649011543537652]
1764	3296.7718405428327	381.7709923664122	['6330403K07Rik', 'Arpp21', 'Cryab', 'Cux2', 'Id2', 'Kctd12', 'Plp1', 'Slc6a1']	[0.9903098504864573, 0.9918815668811073, 2.7046816003518765, 0.07336118484923795, 0.0021323161645185025, 0.9885514029297839, 15.035536634760643, 0.010585917526718665]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.030691156561848166, 0.0634475307436258, 0.008409976852581243, 0.03988155309542167, 0.3500667700080144, 0.5075030124936325]
1765	3298.0153374233128	294.79294478527606	['6330403K07Rik', 'Aldoc', 'Arpp21', 'Cryab', 'Cxcl14', 'Gad1', 'Htr3a', 'Npy', 'Nrsn1', 'Plp1', 'Rgs12', 'Trp53i11']	[1.895948287920273, 0.9948992033534263, 0.9951339269487454, 0.01972971229412687, 0.10964277113658925, 3.795282567904774, 0.6451962760960124, 0.995020609078335, 0.9939848000653854, 0.3314074903254979, 0.037115919015636524, 0.011695897635906175]	['Astro.3', 'Cacna2d1.Lhx6.Reln', 'Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Npy', 'Pvalb.Tac1.Nr4a2', 'Pvalb.Tac1.Sst', 'Pvalb.Tac1.Syt2', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Rgs10', 'Sst.Erbb4.Th', 'Sst.Pnoc.Pvalb', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Zero']	[0.0019294855300920379, 0.0011494826968982041, 0.008064104883479412, 0.00994036345274428, 0.253639006325019, 0.11204599391620451, 0.09542726111904719, 0.011582130243107929, 0.029133703454429942, 0.10843491610720377, 0.03918179825015816, 0.003048408815844295, 0.004158495021426878, 0.22348213468936456, 0.006908192589148504, 0.0050790763678420295, 0.00303674854158541, 0.0018413485373645216, 0.028867740312412692, 0.002592164421333769, 0.0349109841284164, 0.0021201005448065755, 0.006824140144100556]
1766	3302.634931997137	1005.9398711524695	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Arpp21', 'Calb1', 'Calb2', 'Cck', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Enpp2', 'Fam19a1', 'Gad1', 'Id2', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Rgs4', 'Scg2', 'Snca', 'Vip']	[2.5456731918456144, 0.9946667103592212, 0.5452764021498763, 0.0013798899693091618, 0.9876070248158108, 0.9119053903906259, 0.08544040935875558, 1.915000427880845, 1.365743565352733, 0.9029666869002497, 0.9967850322394194, 0.004298274521800478, 1.9233689263816762, 0.0032405365564419477, 0.15722859302197326, 7.446712748592871, 0.9418784788744117, 1.1409424337080696, 1.9557613075191833, 0.8479391614259743, 0.9594456207520667, 1.9749259770589431, 0.15901489266804794, 0.9469853214617588, 1.8362395977996826, 0.781248808955539]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.022595516861362148, 0.9579661357919897, 0.019181095327321984]
1767	3298.4362068965515	2381.406896551724	['Aldoc', 'Cplx2', 'Nrsn1', 'Rasgrf2', 'Reln', 'Vip']	[0.9903428580575945, 0.014180158633861765, 1.6036971092704904, 0.9923084749318841, 0.9902595900590256, 0.00863300557042159]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.013769327140084782, 0.010555942386785205, 0.00676079972618411, 0.005002449107299409, 0.013503193503913465, 0.0030852020109388037, 0.0011321933252527352, 0.001842475670990264, 0.0014736934981171416, 0.0022004529804893302, 0.00461423506444216, 0.005619590048269257, 0.0010687906528708156, 0.008085026856325978, 0.008960228395762, 0.0023514531074464357, 0.0018860645574698726, 0.007187753190173194, 0.897776311537317]
1768	3307.0601792573625	918.7554417413572	['3110035E14Rik', 'Bcl11b', 'Cadps2', 'Cck', 'Cnr1', 'Cort', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Neurod6', 'Nos1', 'Pde1a', 'Penk', 'Prkca', 'Scg2', 'Snca', 'Thsd7a', 'Wfs1']	[2.024507520625819, 1.611751391539273, 1.9852938780850717, 1.9933202669897572, 0.994337742970469, 0.9919539760353929, 3.203522860575802, 0.9933589460971705, 1.1017693814311884, 1.9543414278986215, 7.1510868495291025, 0.4744833711197628, 2.3986559763148794, 0.05649613305128131, 1.033150986936589, 0.973615813840776, 0.002887905481754069, 0.9776014507883403, 5.991566038037448]	['PC.CA1.2', 'PC.CA1.3']	[0.004712561093025131, 0.9952750364289492]
1769	3300.817555938038	1859.7469879518073	['Aldoc', 'Cplx2', 'Id2']	[0.0063769167456470665, 0.3459690308280197, 0.9947520594674288]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.003305920025296699, 0.00376510686312468, 0.0021678840029980776, 0.0017010538267569642, 0.0035250359811393283, 0.009206392742057767, 0.0062207155551429315, 0.016280216809917796, 0.0128493145674856, 0.008484830417357094, 0.929823429118582]
1770	3305.16	1458.3804444444445	['3110035E14Rik', 'Cplx2', 'Nrsn1', 'Prkca']	[0.012240469587362267, 0.00389380397043722, 0.9731598421557477, 0.991575609662484]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.001051604614928262, 0.0021323275000793836, 0.004026473670539447, 0.0049858197966558635, 0.010761290920503418, 0.0129395780333709, 0.006223377660597056, 0.9521919850696131]
1771	3301.87023977433	425.0944992947814	['Aldoc', 'Crhbp', 'Cryab', 'Cux2', 'Enpp2', 'Nrsn1', 'Satb1']	[0.9951403252580363, 0.8231888281492363, 0.006216950803573153, 0.15752005921151602, 0.9911765216753475, 0.9741277181203003, 0.2513341363671647]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.012195581381787923, 0.010408808127406601, 0.004417035701684954, 0.0043237107293366, 0.013455609605546892, 0.004999223026307411, 0.0053628562188895055, 0.0014497967785734127, 0.007686728316569665, 0.008781127391556228, 0.008045109394704953, 0.9135668869420185]
1772	3309.852531997774	1570.5253199777408	['3110035E14Rik', 'Arpp21', 'Cplx2', 'Cpne5', 'Crym', 'Id2', 'Kit', 'Neurod6', 'Npy', 'Pcp4', 'Prkca', 'Reln', 'Rgs4', 'Satb1']	[1.9972691360210688, 0.9949782549302327, 4.103046180203358, 0.9783316699720686, 0.9458663885345941, 0.9636545941168237, 1.0211363562759594, 1.9949417552278097, 0.9552709711982429, 7.366280570149142, 0.9955900912015964, 0.9883885527900791, 3.949167335060099, 1.9834768801322569]	['PC.Other1', 'PC.Other2']	[0.8623937896591722, 0.13697031656645017]
1773	3301.473821989529	2404.138743455497	['Cplx2', 'Cryab', 'Nrsn1', 'Rasgrf2', 'Reln', 'Vip']	[0.0017351700239799383, 0.020292419692961503, 0.0014589209256756508, 0.002136513604110848, 0.004860078339495431, 1.9806581118449613]	['Astro.1', 'Astro.2', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.0014605037253097432, 0.0013604910170929125, 0.0018631119167928196, 0.0018553111121125962, 0.002654627289296278, 0.019655562317442882, 0.004828208326020924, 0.006582190654628994, 0.004904885860855473, 0.006507118595004791, 0.007746145001641197, 0.009063810844122219, 0.009466606258157243, 0.007473004081686011, 0.9111068792481491]
1774	3309.4125799573562	2121.998933901919	['Aldoc', 'Cplx2', 'Id2', 'Prkca']	[0.005904487494239787, 0.9559113151507151, 0.23907743871450912, 0.04431889856422802]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.001980879413209013, 0.0012606877425492518, 0.002004599478145278, 0.004777037685356291, 0.006506277723410598, 0.008305811935721821, 0.009851570197910256, 0.0073404208547110435, 0.9543168122617423]
1775	3309.447216890595	2022.8857965451057	['3110035E14Rik', '6330403K07Rik', 'Cck', 'Cnr1', 'Cplx2', 'Cxcl14', 'Gad1', 'Id2', 'Nrsn1', 'Ntng1', 'Prkca', 'Reln', 'Serpini1', 'Trp53i11']	[0.9753503145962917, 0.9579546756524, 0.9926677592206299, 2.992838653305861, 1.876015222608493, 0.9989061921320735, 1.9979918792395295, 0.01926025822186075, 2.5365111440338497, 0.4277912977311893, 0.9945608883411257, 0.120927071736862, 0.9858347653027718, 4.681951172843428]	['Calb2.Cryab', 'Cck.Cxcl14.Calb1.Igfbp5', 'Cck.Cxcl14.Calb1.Tnfaip8l3', 'Cck.Lmo1.Vip.Crh', 'Cck.Lmo1.Vip.Tac2', 'Cck.Lypd1', 'Ntng1.Rgs10', 'Ntng1.Synpr']	[0.0014970148758026555, 0.009054407362766317, 0.004166908369421059, 0.0010744261476504531, 0.001173096516222291, 0.00689852083554469, 0.004276530267366007, 0.96770652856442]
